zpid,city,state,zipcode,latitude,longitude,price,bathrooms,bedrooms,living_area,home_type,zestimate,country,tax_assessed_value,new_home,construction_type,home_detail_link
68853181,Oakley,UT,84060,40.64411,-111.476074,1775000.0,3.0,2.0,1407.0,CONDO,1682500.0,USA,820000.0,,,https://www.zillow.com/homedetails/2900-Deer-Valley-Dr-E-D-102-Oakley-UT-84060/68853181_zpid/
68854134,Park City,UT,84098,40.72495,-111.529655,445000.0,1.0,1.0,802.0,CONDO,,USA,295000.0,,,https://www.zillow.com/homedetails/900-Bitner-Rd-APT-B16-Park-City-UT-84098/68854134_zpid/
2079374701,Park City,UT,84098,40.75067,-111.59645,1590000.0,4.0,3.0,3550.0,SINGLE_FAMILY,1519100.0,USA,,,,https://www.zillow.com/homedetails/5095-W-Kilby-Rd-Park-City-UT-84098/2079374701_zpid/
338938398,Park City,UT,84098,40.751842,-111.588234,1249900.0,3.0,3.0,1579.0,TOWNHOUSE,1201700.0,USA,415136.0,,,https://www.zillow.com/homedetails/8248-N-Sandalwood-Ln-Park-City-UT-84098/338938398_zpid/
68524394,Park City,UT,84060,40.623066,-111.49985,4488800.0,3.0,3.0,2024.0,CONDO,4248100.0,USA,2025000.0,,,https://www.zillow.com/homedetails/7715-Village-Way-406-Park-City-UT-84060/68524394_zpid/
2111979910,Park City,UT,84060,40.657066,-111.50564,575000.0,2.0,1.0,600.0,CONDO,555900.0,USA,,,,https://www.zillow.com/homedetails/1637-Shortline-Rd-STE-306-Park-City-UT-84060/2111979910_zpid/
80611435,Park City,UT,84098,40.721943,-111.538376,734000.0,2.0,2.0,1100.0,CONDO,723500.0,USA,485000.0,,,https://www.zillow.com/homedetails/1456-W-Newpark-Blvd-UNIT-213-Park-City-UT-84098/80611435_zpid/
251536132,Park City,UT,84098,40.723286,-111.441414,2995000.0,4.0,3.0,2834.0,SINGLE_FAMILY,,USA,2411303.0,,,https://www.zillow.com/homedetails/6960-Golden-Bear-Loop-W-Park-City-UT-84098/251536132_zpid/
2061585380,Park City,UT,84098,40.72629,-111.48493,1030000.0,4.0,3.0,2254.0,TOWNHOUSE,1000600.0,USA,,,,https://www.zillow.com/homedetails/6568-Serviceberry-Dr-Park-City-UT-84098/2061585380_zpid/
89092010,Coalville,UT,84098,40.684273,-111.55459,450000.0,1.0,0.0,335.0,CONDO,448800.0,USA,350000.0,,,https://www.zillow.com/homedetails/3000-Canyons-Resort-Dr-3601B-Coalville-UT-84098/89092010_zpid/
2054592344,Park City,UT,84098,40.725693,-111.488686,1249990.0,4.0,5.0,3341.0,SINGLE_FAMILY,1243400.0,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/6587-Purple-Poppy-Ln-127-Park-City-UT-84098/2054592344_zpid/
347677618,Park City,UT,84098,40.75983,-111.45101,7250000.0,5.0,4.0,5750.0,SINGLE_FAMILY,7177200.0,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/3228-Wapiti-Canyon-Rd-54-Park-City-UT-84098/347677618_zpid/
68844394,Park City,UT,84060,40.641624,-111.494965,839999.0,1.0,1.0,720.0,CONDO,803300.0,USA,485000.0,,,https://www.zillow.com/homedetails/255-Main-St-A30-Park-City-UT-84060/68844394_zpid/
2071424235,Park City,UT,84060,40.657063,-111.50564,575000.0,2.0,1.0,600.0,CONDO,,USA,,,,https://www.zillow.com/homedetails/1637-Short-Line-Rd-306-Park-City-UT-84060/2071424235_zpid/
68851700,Park City,UT,84098,40.69957,-111.54854,4799000.0,7.0,5.0,6276.0,SINGLE_FAMILY,4375100.0,USA,2415000.0,,,https://www.zillow.com/homedetails/2005-Mahre-Dr-Park-City-UT-84098/68851700_zpid/
2053252792,Park City,UT,84060,40.614807,-111.50892,10970000.0,6.0,5.0,4195.0,CONDO,10204900.0,USA,,True,NEW_CONSTRUCTION_TYPE_OTHER,https://www.zillow.com/homedetails/9300-Marsac-Ave-C502-Park-City-UT-84060/2053252792_zpid/
347133498,Park City,UT,84060,40.66907,-111.462685,2287872.0,6.0,7.0,5342.0,SINGLE_FAMILY,2277200.0,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/2737-Piper-Way-Park-City-UT-84060/347133498_zpid/
2112795033,Park City,UT,84060,40.647804,-111.47624,3095000.0,4.0,5.0,2758.0,TOWNHOUSE,3077700.0,USA,,,,https://www.zillow.com/homedetails/2455-Gilt-Edge-Cir-36-Park-City-UT-84060/2112795033_zpid/
338074140,Park City,UT,84098,40.75141,-111.58948,1690000.0,4.0,4.0,2433.0,SINGLE_FAMILY,1627700.0,USA,350000.0,True,BUILDER_SPEC,https://www.zillow.com/homedetails/4092-W-Discovery-Way-Park-City-UT-84098/338074140_zpid/
2066032565,Park City,UT,84060,40.644245,-111.47562,1775000.0,3.0,2.0,1407.0,CONDO,1705500.0,USA,,,,https://www.zillow.com/homedetails/2900-Deer-Valley-Dr-E-4102-Park-City-UT-84060/2066032565_zpid/
2064447604,Park City,UT,84098,40.75142,-111.58949,1690000.0,4.0,4.0,2433.0,SINGLE_FAMILY,1682200.0,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/4092-W-Discovery-Way-327-Park-City-UT-84098/2064447604_zpid/
2066791942,Park City,UT,84060,40.63842,-111.47424,5500000.0,4.0,3.0,1964.0,CONDO,,USA,,,,https://www.zillow.com/homedetails/2300-Deer-Valley-Dr-E-633-Park-City-UT-84060/2066791942_zpid/
2076479258,Park City,UT,84098,40.732464,-111.43872,4150000.0,5.0,5.0,4529.0,SINGLE_FAMILY,,USA,,,,https://www.zillow.com/homedetails/7043-Golden-Bear-Loop-W-Park-City-UT-84098/2076479258_zpid/
347551532,Park City,UT,84098,40.743347,-111.439476,4999999.0,7.0,5.0,5320.0,SINGLE_FAMILY,4967100.0,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/4151-Aspen-Camp-Loop-N-76-Park-City-UT-84098/347551532_zpid/
89086253,Park City,UT,84098,40.6846,-111.555,789000.0,1.0,1.0,807.0,CONDO,763100.0,USA,425000.0,,,https://www.zillow.com/homedetails/3000-Canyons-Resort-Dr-4710-Park-City-UT-84098/89086253_zpid/
218329376,Kamas,UT,84098,40.684525,-111.55961,3775000.0,4.0,3.0,2251.0,TOWNHOUSE,3584400.0,USA,1990250.0,,,https://www.zillow.com/homedetails/2752-W-High-Mountain-Rd-803-Kamas-UT-84098/218329376_zpid/
218328881,Park City,UT,84060,40.638405,-111.49529,5900000.0,7.0,6.0,3906.0,SINGLE_FAMILY,5500700.0,USA,3445728.0,,,https://www.zillow.com/homedetails/80-Daly-Ave-Park-City-UT-84060/218328881_zpid/
341703837,Park City,UT,84098,40.72568,-111.48868,1249990.0,4.0,5.0,3341.0,SINGLE_FAMILY,1242400.0,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/6587-Purple-Poppy-Ln-Park-City-UT-84098/341703837_zpid/
2053253924,Park City,UT,84060,40.615,-111.50951,9300000.0,5.0,4.0,3200.0,CONDO,9104300.0,USA,,True,NEW_CONSTRUCTION_TYPE_OTHER,https://www.zillow.com/homedetails/9300-Marsac-Ave-A304-Park-City-UT-84060/2053253924_zpid/
121015844,Kamas,UT,84036,40.669323,-111.43057,1375000.0,4.0,4.0,2718.0,TOWNHOUSE,,USA,511758.0,,,https://www.zillow.com/homedetails/923-W-Abigail-Dr-Kamas-UT-84036/121015844_zpid/
2071451497,Park City,UT,84060,40.6215,-111.50603,12750000.0,6.0,5.0,5548.0,SINGLE_FAMILY,,USA,,,,https://www.zillow.com/homedetails/4-Nakoma-Ct-16-Park-City-UT-84060/2071451497_zpid/
341683920,Park City,UT,84098,40.725563,-111.488716,1149990.0,3.0,4.0,2718.0,SINGLE_FAMILY,1145600.0,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/6581-Purple-Poppy-Ln-Park-City-UT-84098/341683920_zpid/
68851699,Park City,UT,84098,40.6995,-111.547745,3950000.0,6.0,7.0,6706.0,SINGLE_FAMILY,,USA,2249860.0,,,https://www.zillow.com/homedetails/2025-Mahre-Dr-Park-City-UT-84098/68851699_zpid/
2103743542,Park City,UT,84060,40.65572,-111.506485,1200000.0,2.0,3.0,1055.0,CONDO,1201200.0,USA,,,,https://www.zillow.com/homedetails/1509-Park-Ave-412-Park-City-UT-84060/2103743542_zpid/
89091638,Park City,UT,84098,40.68412,-111.55448,730000.0,1.0,1.0,775.0,CONDO,,USA,425000.0,,,https://www.zillow.com/homedetails/3000-Canyons-Resort-Dr-4303A-Park-City-UT-84098/89091638_zpid/
92568976,Park City,UT,84098,40.69071,-111.54996,890000.0,2.0,1.0,741.0,CONDO,849800.0,USA,560000.0,,,https://www.zillow.com/homedetails/2100-W-Frostwood-Blvd-4136-Park-City-UT-84098/92568976_zpid/
2071450946,Park City,UT,84060,40.659233,-111.519035,8100000.0,6.0,4.0,4021.0,TOWNHOUSE,7990000.0,USA,,,,https://www.zillow.com/homedetails/41-Silver-Star-Ct-C-19-Park-City-UT-84060/2071450946_zpid/
124787434,Park City,UT,84060,40.650322,-111.50356,3790000.0,4.0,4.0,2146.0,SINGLE_FAMILY,3177400.0,USA,810000.0,True,BUILDER_SPEC,https://www.zillow.com/homedetails/1203-Norfolk-Ave-Park-City-UT-84060/124787434_zpid/
2101311874,Park City,UT,84060,40.651257,-111.57646,10950000.0,8.0,5.0,7629.0,SINGLE_FAMILY,9931800.0,USA,,,,https://www.zillow.com/homedetails/137-White-Pine-Canyon-Rd-LOT-130-Park-City-UT-84060/2101311874_zpid/
2077144381,Park City,UT,84098,40.725506,-111.48568,939900.0,4.0,3.0,2254.0,TOWNHOUSE,905900.0,USA,,,,https://www.zillow.com/homedetails/1397-Gambel-Oak-Way-30-Park-City-UT-84098/2077144381_zpid/
68854780,Park City,UT,84098,40.71877,-111.54383,1175000.0,3.0,3.0,1467.0,TOWNHOUSE,,USA,785000.0,,,https://www.zillow.com/homedetails/6042-N-Fox-Point-Cir-C1-Park-City-UT-84098/68854780_zpid/
340017248,Park City,UT,84098,40.75905,-111.571266,1240000.0,4.0,4.0,2392.0,CONDO,1230100.0,USA,,,,https://www.zillow.com/homedetails/3168-Lower-Saddleback-Rd-63-Park-City-UT-84098/340017248_zpid/
68522295,Park City,UT,84060,40.64133,-111.49494,775000.0,1.0,1.0,720.0,CONDO,732900.0,USA,485000.0,,,https://www.zillow.com/homedetails/255-Main-St-A28-Park-City-UT-84060/68522295_zpid/
2064445364,Park City,UT,84098,40.693558,-111.549995,3795000.0,6.0,5.0,3528.0,TOWNHOUSE,,USA,,True,NEW_CONSTRUCTION_TYPE_OTHER,https://www.zillow.com/homedetails/4347-Frost-Haven-Rd-22-Park-City-UT-84098/2064445364_zpid/
2067043257,Park City,UT,84098,40.682495,-111.55322,4600000.0,5.0,4.0,3400.0,TOWNHOUSE,,USA,,,,https://www.zillow.com/homedetails/3463-Ridgeline-Dr-Park-City-UT-84098/2067043257_zpid/
2053760004,Park City,UT,84098,40.7318,-111.5334,8875000.0,8.0,7.0,7712.0,SINGLE_FAMILY,8591000.0,USA,,,,https://www.zillow.com/homedetails/7225-N-Bugle-Trl-1-Park-City-UT-84098/2053760004_zpid/
347677107,Park City,UT,84098,40.760624,-111.452675,7250000.0,5.0,4.0,5750.0,SINGLE_FAMILY,,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/3228-Wapiti-Canyon-Rd-Park-City-UT-84098/347677107_zpid/
89092267,Park City,UT,84098,40.74954,-111.45174,3850000.0,7.0,4.0,6280.0,SINGLE_FAMILY,,USA,3651430.0,,,https://www.zillow.com/homedetails/8749-Ranch-Club-Ct-Park-City-UT-84098/89092267_zpid/
2054793723,Park City,UT,84060,40.636486,-111.49723,8948000.0,7.0,5.0,4651.0,SINGLE_FAMILY,8379000.0,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/103-Alice-Ct-Park-City-UT-84060/2054793723_zpid/
68844017,Park City,UT,84060,40.639057,-111.49446,2799000.0,3.0,3.0,2780.0,SINGLE_FAMILY,2632800.0,USA,1869590.0,,,https://www.zillow.com/homedetails/25-Daly-Ave-Park-City-UT-84060/68844017_zpid/
68841571,Park City,UT,84098,40.762035,-111.559425,2695000.0,5.0,5.0,5573.0,SINGLE_FAMILY,2550500.0,USA,2244406.0,,,https://www.zillow.com/homedetails/8996-Sackett-Dr-Park-City-UT-84098/68841571_zpid/
111978431,Park City,UT,84098,40.735752,-111.53248,6950000.0,7.0,5.0,7021.0,SINGLE_FAMILY,6445900.0,USA,864000.0,True,BUILDER_SPEC,https://www.zillow.com/homedetails/7181-Glenwild-Dr-Park-City-UT-84098/111978431_zpid/
251535916,Park City,UT,84060,40.62258,-111.48949,5995000.0,4.0,3.0,2410.0,CONDO,5678200.0,USA,4500000.0,True,NEW_CONSTRUCTION_TYPE_OTHER,https://www.zillow.com/homedetails/7520-Royal-St-E-321-Park-City-UT-84060/251535916_zpid/
343586021,Park City,UT,84060,40.659237,-111.51902,8100000.0,6.0,4.0,4021.0,TOWNHOUSE,8000700.0,USA,,,,https://www.zillow.com/homedetails/41-E-Silver-Star-Ct-C-19-Park-City-UT-84060/343586021_zpid/
347254133,Park City,UT,84098,40.76046,-111.45138,7400000.0,6.0,4.0,6050.0,SINGLE_FAMILY,,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/3172-Wapiti-Cyn-Park-City-UT-84098/347254133_zpid/
89084530,Park City,UT,84098,40.68497,-111.55307,1040000.0,3.0,2.0,1248.0,CONDO,,USA,465000.0,,,https://www.zillow.com/homedetails/2653-Canyons-Resort-Dr-220-Park-City-UT-84098/89084530_zpid/
68840424,Park City,UT,84098,40.687687,-111.550125,2050000.0,3.0,5.0,2553.0,TOWNHOUSE,1947400.0,USA,715000.0,,,https://www.zillow.com/homedetails/2100-W-Canyons-Resort-Dr-5-A-Park-City-UT-84098/68840424_zpid/
68853687,Park City,UT,84098,40.726486,-111.532,1250000.0,3.0,2.0,1750.0,SINGLE_FAMILY,,USA,881195.0,,,https://www.zillow.com/homedetails/1118-Station-Loop-Rd-Park-City-UT-84098/68853687_zpid/
2069145804,Park City,UT,84098,40.717957,-111.44621,3296288.0,4.0,3.0,2645.0,SINGLE_FAMILY,,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/5886-Cobalt-Cir-Park-City-UT-84098/2069145804_zpid/
2079606171,Park City,UT,84098,40.734905,-111.447395,8875000.0,8.0,7.0,7712.0,SINGLE_FAMILY,,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/7225-N-Bugle-Trl-Park-City-UT-84098/2079606171_zpid/
2053384128,Park City,UT,84098,40.720955,-111.44219,2300000.0,3.0,2.0,1880.0,SINGLE_FAMILY,2202300.0,USA,,,,https://www.zillow.com/homedetails/6284-Double-Deer-Loop-9-Park-City-UT-84098/2053384128_zpid/
218306869,Park City,UT,84060,40.646553,-111.49725,2250000.0,2.0,1.0,1175.0,CONDO,2155000.0,USA,1925798.0,,,https://www.zillow.com/homedetails/751-Main-St-Park-City-UT-84060/218306869_zpid/
2076478699,Park City,UT,84098,40.68385,-111.55323,450000.0,1.0,0.0,338.0,CONDO,449300.0,USA,,,,https://www.zillow.com/homedetails/2670-W-Canyons-Resort-Dr-420-Park-City-UT-84098/2076478699_zpid/
218329034,Park City,UT,84098,40.720818,-111.53866,1295000.0,3.0,3.0,1397.0,TOWNHOUSE,1247800.0,USA,750000.0,,,https://www.zillow.com/homedetails/6169-Park-Ln-S-1-Park-City-UT-84098/218329034_zpid/
2055645273,Park City,UT,84098,40.690563,-111.55286,2825000.0,3.0,4.0,2065.0,TOWNHOUSE,2805700.0,USA,,,,https://www.zillow.com/homedetails/4121-Fairway-Ln-A-1-Park-City-UT-84098/2055645273_zpid/
2076478272,Park City,UT,84098,40.685413,-111.55444,449000.0,1.0,0.0,402.0,CONDO,447300.0,USA,,True,NEW_CONSTRUCTION_TYPE_OTHER,https://www.zillow.com/homedetails/2670-W-Canyons-Resort-Dr-127-Park-City-UT-84098/2076478272_zpid/
2076607597,Park City,UT,84098,40.753296,-111.44623,18250000.0,8.0,6.0,10254.0,SINGLE_FAMILY,17264900.0,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/3821-Pinnacle-Sky-Loop-Park-City-UT-84098/2076607597_zpid/
88782822,Park City,UT,84098,40.700645,-111.55954,3995000.0,5.0,3.0,3400.0,TOWNHOUSE,,USA,3250000.0,,,https://www.zillow.com/homedetails/4840-Enclave-Way-Park-City-UT-84098/88782822_zpid/
218329399,Kamas,UT,84098,40.684525,-111.55892,3600000.0,3.0,3.0,2050.0,CONDO,3409400.0,USA,2130000.0,,,https://www.zillow.com/homedetails/2752-W-High-Mountain-Rd-304-Kamas-UT-84098/218329399_zpid/
2064292112,Park City,UT,84098,40.72576,-111.48558,519000.0,1.0,,568.0,CONDO,,USA,,,,https://www.zillow.com/homedetails/6523-Serviceberry-Dr-A205-Park-City-UT-84098/2064292112_zpid/
2053229121,Park City,UT,84098,40.718895,-111.543846,1175000.0,3.0,3.0,1467.0,TOWNHOUSE,1145100.0,USA,,,,https://www.zillow.com/homedetails/6042-N-Fox-Point-Cir-Park-City-UT-84098/2053229121_zpid/
2079584557,Park City,UT,84098,40.68535,-111.55451,395000.0,1.0,0.0,338.0,CONDO,393500.0,USA,,True,NEW_CONSTRUCTION_TYPE_OTHER,https://www.zillow.com/homedetails/2670-W-Canyons-Resort-Dr-303-Park-City-UT-84098/2079584557_zpid/
80616770,Park City,UT,84098,40.684895,-111.552864,895000.0,3.0,2.0,1286.0,CONDO,,USA,465000.0,,,https://www.zillow.com/homedetails/2653-Canyons-Resort-Dr-420-Park-City-UT-84098/80616770_zpid/
111982344,Heber,UT,84032,40.681664,-111.43457,1158888.0,3.0,4.0,2735.0,TOWNHOUSE,1103900.0,USA,587600.0,,,https://www.zillow.com/homedetails/1220-W-Wintercress-Trl-Heber-UT-84032/111982344_zpid/
2066037800,Park City,UT,84060,40.658596,-111.51584,3350000.0,4.0,3.0,1964.0,CONDO,,USA,,,,https://www.zillow.com/homedetails/1825-Three-Kings-Dr-1201-Park-City-UT-84060/2066037800_zpid/
2103252735,Park City,UT,84098,40.700592,-111.55966,3995000.0,5.0,3.0,3400.0,TOWNHOUSE,3778200.0,USA,,,,https://www.zillow.com/homedetails/4840-Enclave-Way-15-Park-City-UT-84098/2103252735_zpid/
2076889659,Park City,UT,84098,40.68367,-111.555176,2899000.0,4.0,3.0,1961.0,CONDO,,USA,,,,https://www.zillow.com/homedetails/2417-W-High-Mountain-Rd-2109-Park-City-UT-84098/2076889659_zpid/
2067600564,Park City,UT,84098,40.716644,-111.446,3633123.0,4.0,3.0,2791.0,SINGLE_FAMILY,,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/5810-Cobalt-Cir-Park-City-UT-84098/2067600564_zpid/
2071462967,Park City,UT,84098,40.751835,-111.43837,10250000.0,8.0,5.0,8534.0,SINGLE_FAMILY,9808400.0,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/8139-N-Sunrise-Loop-LOT-50-Park-City-UT-84098/2071462967_zpid/
248566148,Coalville,UT,84098,40.693184,-111.54866,3250000.0,4.0,4.0,2623.0,TOWNHOUSE,3067900.0,USA,1586622.0,,,https://www.zillow.com/homedetails/4302-Holly-Frost-Ct-Coalville-UT-84098/248566148_zpid/
89092264,Park City,UT,84098,40.68391,-111.554214,800000.0,1.0,1.0,775.0,CONDO,,USA,425000.0,,,https://www.zillow.com/homedetails/3000-Canyons-Resort-Dr-3703A-Park-City-UT-84098/89092264_zpid/
2056415279,Park City,UT,84060,40.652676,-111.50858,620000.0,1.0,0.0,512.0,CONDO,613400.0,USA,,,,https://www.zillow.com/homedetails/1415-Lowell-Ave-B100-150-Park-City-UT-84060/2056415279_zpid/
111979275,Park City,UT,84098,40.751686,-111.43837,10250000.0,8.0,5.0,8534.0,SINGLE_FAMILY,9309600.0,USA,518880.0,True,BUILDER_SPEC,https://www.zillow.com/homedetails/8139-N-Sunrise-Loop-Park-City-UT-84098/111979275_zpid/
68845672,Park City,UT,84060,40.653942,-111.50707,600000.0,1.0,0.0,608.0,CONDO,585200.0,USA,335000.0,,,https://www.zillow.com/homedetails/1485-Empire-Ave-407-Park-City-UT-84060/68845672_zpid/
111973888,Park City,UT,84098,40.73972,-111.45431,6700000.0,7.0,6.0,7812.0,SINGLE_FAMILY,6550500.0,USA,480020.0,True,BUILDER_SPEC,https://www.zillow.com/homedetails/7461-Sage-Meadow-Rd-Park-City-UT-84098/111973888_zpid/
338074128,Park City,UT,84098,40.75088,-111.58897,2425000.0,5.0,4.0,4439.0,SINGLE_FAMILY,2281500.0,USA,425000.0,True,BUILDER_SPEC,https://www.zillow.com/homedetails/4060-W-Crest-Ct-Park-City-UT-84098/338074128_zpid/
2071364574,Park City,UT,84060,40.65251,-111.50802,699900.0,1.0,0.0,516.0,CONDO,672200.0,USA,,,,https://www.zillow.com/homedetails/1415-Lowell-Ave-UNIT-158-Park-City-UT-84060/2071364574_zpid/
2053917871,Park City,UT,84098,40.7306,-111.45884,5150000.0,6.0,5.0,4792.0,SINGLE_FAMILY,,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/2908-Hills-Ridge-Rd-Park-City-UT-84098/2053917871_zpid/
2053863660,Heber,UT,84032,40.653828,-111.43185,4659000.0,6.0,5.0,4550.0,SINGLE_FAMILY,,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/12029-N-Gemini-Way-Mayflower-Heber-City-UT-84032/2053863660_zpid/
2056471047,Park City,UT,84098,40.73006,-111.4578,4875000.0,7.0,5.0,5098.0,SINGLE_FAMILY,,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/6777-White-Dove-Way-Park-City-UT-84098/2056471047_zpid/
2062935652,Park City,UT,84098,40.719936,-111.43667,5300000.0,5.0,5.0,5156.0,SINGLE_FAMILY,,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/6819-Badger-Ct-Park-City-UT-84098/2062935652_zpid/
343908304,Park City,UT,84098,40.716766,-111.44321,3456000.0,4.0,4.0,2816.0,SINGLE_FAMILY,3428100.0,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/3569-Links-View-Ln-30-Park-City-UT-84098/343908304_zpid/
2057469077,Park City,UT,84060,40.625008,-111.49922,9495000.0,6.0,5.0,5425.0,SINGLE_FAMILY,,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/8939-Moonshadow-Ct-Park-City-UT-84060/2057469077_zpid/
2076479084,Park City,UT,84098,40.68539,-111.55449,395000.0,1.0,0.0,338.0,CONDO,393500.0,USA,,,,https://www.zillow.com/homedetails/2670-W-Canyons-Resort-Dr-221-Park-City-UT-84098/2076479084_zpid/
2062987231,Park City,UT,84098,40.751476,-111.58932,1395000.0,3.0,3.0,2118.0,TOWNHOUSE,1378100.0,USA,,True,NEW_CONSTRUCTION_TYPE_OTHER,https://www.zillow.com/homedetails/4082-W-Discovery-Way-326-Park-City-UT-84098/2062987231_zpid/
2056066952,Park City,UT,84098,40.730427,-111.48561,1235900.0,3.0,4.0,2943.0,SINGLE_FAMILY,1203200.0,USA,,,,https://www.zillow.com/homedetails/1349-Red-Twig-Dr-Park-City-UT-84098/2056066952_zpid/
2076903083,Park City,UT,84098,40.683754,-111.55603,4499000.0,5.0,4.0,2554.0,CONDO,,USA,,True,NEW_CONSTRUCTION_TYPE_OTHER,https://www.zillow.com/homedetails/2417-W-High-Mountain-Rd-1401-Park-City-UT-84098/2076903083_zpid/
2091019804,Park City,UT,84098,40.7318,-111.5339,3250000.0,4.0,4.0,2623.0,CONDO,3227600.0,USA,,,,https://www.zillow.com/homedetails/4302-Holly-Frost-7-Park-City-UT-84098/2091019804_zpid/
68522892,Kamas,UT,84060,40.662083,-111.51363,810000.0,1.0,0.0,530.0,CONDO,,USA,475000.0,,,https://www.zillow.com/homedetails/2001-Park-Ave-107-Kamas-UT-84060/68522892_zpid/
2076478069,Park City,UT,84098,40.68511,-111.55449,399000.0,1.0,0.0,338.0,CONDO,,USA,,,,https://www.zillow.com/homedetails/2670-W-Canyons-Resort-Dr-329-Park-City-UT-84098/2076478069_zpid/
2054108442,Park City,UT,84098,40.726498,-111.532005,1250000.0,3.0,2.0,1750.0,SINGLE_FAMILY,1205700.0,USA,,,,https://www.zillow.com/homedetails/1118-Station-Loop-Rd-157-Park-City-UT-84098/2054108442_zpid/
2099202439,Heber,UT,84032,40.68125,-111.435,1200000.0,3.0,3.0,2494.0,TOWNHOUSE,,USA,,,,https://www.zillow.com/homedetails/1235-W-Wintercress-Trl-29D-Heber-City-UT-84032/2099202439_zpid/
2061749473,Park City,UT,84098,40.696453,-111.46569,1790000.0,3.0,1.0,2985.0,TOWNHOUSE,,USA,,,,https://www.zillow.com/homedetails/4554-N-Forestdale-Dr-E-31-Park-City-UT-84098/2061749473_zpid/
2075613922,Park City,UT,84098,40.683315,-111.55517,774900.0,1.0,0.0,437.0,CONDO,,USA,,,,https://www.zillow.com/homedetails/2417-W-High-Mountain-Rd-3312-Park-City-UT-84098/2075613922_zpid/
2076478750,Park City,UT,84098,40.68385,-111.55325,459000.0,1.0,0.0,402.0,CONDO,,USA,,,,https://www.zillow.com/homedetails/2670-W-Canyons-Resort-Dr-333-Park-City-UT-84098/2076478750_zpid/
68523844,Park City,UT,84060,40.647106,-111.4983,2250000.0,2.0,1.0,1175.0,CONDO,,USA,550000.0,,,https://www.zillow.com/homedetails/751-Main-St-206-Park-City-UT-84060/68523844_zpid/
2057023523,Park City,UT,84098,40.695957,-111.466675,1599000.0,3.0,0.0,3380.0,TOWNHOUSE,,USA,,,,https://www.zillow.com/homedetails/4554-N-Forestdale-Dr-F-36-Park-City-UT-84098/2057023523_zpid/
2068719181,Park City,UT,84098,40.760666,-111.45208,8250000.0,7.0,5.0,7500.0,SINGLE_FAMILY,,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/3204-Wapiti-Canyon-Rd-Park-City-UT-84098/2068719181_zpid/
2060133343,Park City,UT,84060,40.6411,-111.49381,6300000.0,6.0,5.0,3553.0,SINGLE_FAMILY,,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/200-Grant-Ave-Park-City-UT-84060/2060133343_zpid/
338074306,Park City,UT,84098,40.68254,-111.552986,3500000.0,5.0,5.0,2774.0,TOWNHOUSE,3287500.0,USA,1815000.0,,,https://www.zillow.com/homedetails/3547-Ridgeline-Dr-Park-City-UT-84098/338074306_zpid/
2076478277,Park City,UT,84098,40.683846,-111.553246,679000.0,1.0,1.0,585.0,CONDO,,USA,,,,https://www.zillow.com/homedetails/2670-W-Canyons-Resort-Dr-116-Park-City-UT-84098/2076478277_zpid/
2076478313,Park City,UT,84098,40.685207,-111.55448,660000.0,1.0,1.0,517.0,CONDO,645100.0,USA,,,,https://www.zillow.com/homedetails/2670-W-Canyons-Resort-Dr-436-Park-City-UT-84098/2076478313_zpid/
338074130,Park City,UT,84098,40.750896,-111.58946,2170000.0,4.0,4.0,3617.0,SINGLE_FAMILY,2048300.0,USA,425000.0,True,BUILDER_SPEC,https://www.zillow.com/homedetails/4086-W-Crest-Ct-Park-City-UT-84098/338074130_zpid/
2055041765,Park City,UT,84098,40.750893,-111.589455,2170000.0,5.0,4.0,3617.0,SINGLE_FAMILY,2061600.0,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/4086-W-Crest-Ct-317-Park-City-UT-84098/2055041765_zpid/
2076859333,Heber,UT,84032,40.65385,-111.43143,4659000.0,6.0,5.0,4549.0,SINGLE_FAMILY,,USA,,True,BUILDER_SPEC,https://www.zillow.com/homedetails/12029-N-Gemini-Way-Heber-City-UT-84032/2076859333_zpid/
