zpid,streetName,city,state,zipcode,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,homeStatus,daysOnZillow,zestimate,rentZestimate,isPreforeclosureAuction,isZillowOwned,currency,country,taxAssessedValue,lotAreaValue,lotAreaUnit,is_newHome,newConstructionType,datePriceChanged,priceReduction,priceChange,is_openHouse,openHouse,open_house_showing,imgSrc,homeDetailUrl,price_to_rent_ratio
11962684,2864 Liberty Ave,Ogden,UT,84403,41.212723,-111.9605,314900,1,4,1208,SINGLE_FAMILY,FOR_SALE,-1,,1650,FALSE,FALSE,USD,USA,239000,6098.4,sqft,,,1.70E+12,,-2600,,,,https://photos.zillowstatic.com/fp/f9fdcf7c070b60c048c784fa7033fdc0-p_e.jpg,https://www.zillow.com/homedetails/2864-Liberty-Ave-Ogden-UT-84403/11962684_zpid/,
2079968780,1351 S 2900 W,Ogden,UT,84401,41.242176,-112.0488,780000,2,3,3200,SINGLE_FAMILY,FOR_SALE,-1,261400,2568,FALSE,FALSE,USD,USA,,1,acres,TRUE,BUILDER_SPEC,,,,,,,https://photos.zillowstatic.com/fp/6d43c274589025e6f00d44201caae962-p_e.jpg,https://www.zillow.com/homedetails/1351-S-2900-W-Ogden-UT-84401/2079968780_zpid/,101.7912773
344179903,12322 S Remy Rd W 433,Herriman,UT,84096,40.52708,-112.050644,613900,3,3,2827,SINGLE_FAMILY,FOR_SALE,-1,608900,2749,FALSE,FALSE,USD,USA,,5662.8,sqft,TRUE,BUILDER_SPEC,1.71E+12,,2000,,,,https://photos.zillowstatic.com/fp/188f15468afc56bc7450355eee9cbf82-p_e.jpg,https://www.zillow.com/homedetails/12322-S-Remy-Rd-W-433-Herriman-UT-84096/344179903_zpid/,221.4987268
2052874592,12951 S Twisted Oak Dr,Herriman,UT,84096,40.516376,-112.04852,699500,3,4,3870,SINGLE_FAMILY,FOR_SALE,-1,698500,3800,FALSE,FALSE,USD,USA,,6534,sqft,TRUE,BUILDER_SPEC,,,,,,,https://photos.zillowstatic.com/fp/e73e6e805c7b77e0ab05fa045fb1b3cc-p_e.jpg,https://www.zillow.com/homedetails/12951-S-Twisted-Oak-Dr-Herriman-UT-84096/2052874592_zpid/,183.8157895
2053923281,14355 S Robins Nest Cir W,Herriman,UT,84096,40.490784,-112.06717,1350000,5,6,4389,SINGLE_FAMILY,FOR_SALE,-1,1320000,4923,FALSE,FALSE,USD,USA,,0.28,acres,TRUE,BUILDER_SPEC,,,,,,,https://photos.zillowstatic.com/fp/6ba4617117f8138997ccb4158187626e-p_e.jpg,https://www.zillow.com/homedetails/14355-S-Robins-Nest-Cir-W-Herriman-UT-84096/2053923281_zpid/,268.1291895
2054277925,1258 Grant Ave,Ogden,UT,84404,41.243374,-111.97183,16000000,56,99,54395,MULTI_FAMILY,FOR_SALE,-1,15325500,66144,FALSE,FALSE,USD,USA,,2.13,acres,,,,,,,,,https://photos.zillowstatic.com/fp/0043635aae1e7f37b34bc7b7e20d5d4d-p_e.jpg,https://www.zillow.com/homedetails/1258-Grant-Ave-Ogden-UT-84404/2054277925_zpid/,231.6990203
345621151,6651 W Prairie Fire Ln,Herriman,UT,84096,40.517265,-112.0497,651670,3,3,2549,SINGLE_FAMILY,FOR_SALE,-1,657000,2644,FALSE,FALSE,USD,USA,,6098.4,sqft,TRUE,BUILDER_SPEC,,,,,,,https://photos.zillowstatic.com/fp/ac0b7caf4a94cbfc01d96c05b58bf80f-p_e.jpg,https://www.zillow.com/homedetails/6651-W-Prairie-Fire-Ln-Herriman-UT-84096/345621151_zpid/,248.4871407
345623625,6659 W Prairie Fire Ln,Herriman,UT,84096,40.517265,-112.049866,634690,3,3,2534,SINGLE_FAMILY,FOR_SALE,-1,640100,2644,FALSE,FALSE,USD,USA,,6098.4,sqft,TRUE,BUILDER_SPEC,,,,,,,https://photos.zillowstatic.com/fp/949d9b012443771bdc4c49f991dea045-p_e.jpg,https://www.zillow.com/homedetails/6659-W-Prairie-Fire-Ln-Herriman-UT-84096/345623625_zpid/,242.0953101
2069850964,2023 Wall Ave,Ogden,UT,84401,41.230816,-111.979065,,,,,MULTI_FAMILY,FOR_SALE,-1,,1198,FALSE,FALSE,USD,USA,,2.02,acres,,,,,,,,,https://photos.zillowstatic.com/fp/8710e70199a59f5eacd4878b24b6cfb1-p_e.jpg,https://www.zillow.com/homedetails/2023-Wall-Ave-Ogden-UT-84401/2069850964_zpid/,
345331128,6627 W Prairie Fire Ln,Herriman,UT,84096,40.517265,-112.04919,664635,3,4,2933,SINGLE_FAMILY,FOR_SALE,-1,668300,2949,FALSE,FALSE,USD,USA,,6098.4,sqft,TRUE,BUILDER_SPEC,,,,,,,https://photos.zillowstatic.com/fp/13745f328ad82785bf688d89b297d121-p_e.jpg,https://www.zillow.com/homedetails/6627-W-Prairie-Fire-Ln-Herriman-UT-84096/345331128_zpid/,226.6191929
2052987103,12363 S Fisk Dr W 438,Herriman,UT,84096,40.52643,-112.05097,628900,3,3,3547,SINGLE_FAMILY,FOR_SALE,-1,622700,3163,FALSE,FALSE,USD,USA,,4356,sqft,TRUE,BUILDER_SPEC,1.71E+12,,2000,,,,https://photos.zillowstatic.com/fp/53e44462569d15d3f4b760f582486948-p_e.jpg,https://www.zillow.com/homedetails/12363-S-Fisk-Dr-W-438-Herriman-UT-84096/2052987103_zpid/,196.8700601
344973362,11909 S Mount Moran Way 521,Herriman,UT,84096,40.53495,-112.0421,739433,3,4,4093,SINGLE_FAMILY,FOR_SALE,-1,747800,3991,FALSE,FALSE,USD,USA,,5227.2,sqft,TRUE,BUILDER_SPEC,,,,,,,https://photos.zillowstatic.com/fp/26d6ba38adba84d4c4b1e00de88a3e37-p_e.jpg,https://www.zillow.com/homedetails/11909-S-Mount-Moran-Way-521-Herriman-UT-84096/344973362_zpid/,187.3715861
344973219,11893 S Mount Moran Way W 519,Herriman,UT,84096,40.53509,-112.04265,739990,3,4,3904,SINGLE_FAMILY,FOR_SALE,-1,733200,3656,FALSE,FALSE,USD,USA,,5227.2,sqft,TRUE,BUILDER_SPEC,1.71E+12,"$4,806 (Apr 12)",-4806,,,,https://photos.zillowstatic.com/fp/3ab6821cc2f21096f3e72ffee823b6f0-p_e.jpg,https://www.zillow.com/homedetails/11893-S-Mount-Moran-Way-W-519-Herriman-UT-84096/344973219_zpid/,200.547046
2052987252,12349 S Fisk Dr W 436,Herriman,UT,84096,40.526688,-112.05097,628900,3,3,3547,SINGLE_FAMILY,FOR_SALE,-1,622600,3098,FALSE,FALSE,USD,USA,,3920.4,sqft,TRUE,BUILDER_SPEC,1.71E+12,,2000,,,,https://photos.zillowstatic.com/fp/66fd384a9fc171e8b372247708ee19c5-p_e.jpg,https://www.zillow.com/homedetails/12349-S-Fisk-Dr-W-436-Herriman-UT-84096/2052987252_zpid/,200.9683667
340741012,722 W Signal Hill Dr,Salt Lake City,UT,84123,40.653175,-111.910995,595500,2,3,1859,TOWNHOUSE,FOR_SALE,-1,592700,2463,FALSE,FALSE,USD,USA,,435.6,sqft,,,1.71E+12,"$1,000 (Mar 5)",-1000,,,,https://photos.zillowstatic.com/fp/27cb5bec52ba70950014815f3721c350-p_e.jpg,https://www.zillow.com/homedetails/722-W-Signal-Hill-Dr-Salt-Lake-City-UT-84123/340741012_zpid/,240.6414941
2052997237,1326 N Sunset Ct,Ogden,UT,84403,41.17094,-111.94575,780000,2,3,4156,SINGLE_FAMILY,FOR_SALE,-1,775400,3330,FALSE,FALSE,USD,USA,,3049.2,sqft,TRUE,BUILDER_SPEC,,,,,,,https://photos.zillowstatic.com/fp/76600ca1736742a7fa7b60acd54a8606-p_e.jpg,https://www.zillow.com/homedetails/1326-N-Sunset-Ct-Ogden-UT-84403/2052997237_zpid/,232.8528529
2054461020,12331 S Remy Rd W 421,Herriman,UT,84096,40.526974,-112.05019,615900,3,3,3511,SINGLE_FAMILY,FOR_SALE,-1,610900,2999,FALSE,FALSE,USD,USA,,3920.4,sqft,TRUE,BUILDER_SPEC,1.71E+12,,5000,,,,https://photos.zillowstatic.com/fp/c9c74432e5d42b60d88f824b747d470e-p_e.jpg,https://www.zillow.com/homedetails/12331-S-Remy-Rd-W-421-Herriman-UT-84096/2054461020_zpid/,203.7012337
2054461539,12369 S Pesky Ln W 324,Herriman,UT,84096,40.52642,-112.04941,628900,2,3,3547,SINGLE_FAMILY,FOR_SALE,-1,619800,3033,FALSE,FALSE,USD,USA,,3920.4,sqft,TRUE,BUILDER_SPEC,1.71E+12,,2000,,,,https://photos.zillowstatic.com/fp/30478d870d4859f6858803924368d92c-p_e.jpg,https://www.zillow.com/homedetails/12369-S-Pesky-Ln-W-324-Herriman-UT-84096/2054461539_zpid/,204.3521266
12856458,163 E Vine St,Salt Lake City,UT,84107,40.664005,-111.886536,1790000,1,3,846,SINGLE_FAMILY,FOR_SALE,-1,,1834,FALSE,FALSE,USD,USA,353500,4356,sqft,,,1.71E+12,,1404100,,,,https://photos.zillowstatic.com/fp/ee93c2ff52d085c64e735ab0fa17e926-p_e.jpg,https://www.zillow.com/homedetails/163-E-Vine-St-Salt-Lake-City-UT-84107/12856458_zpid/,
2075770893,2687 Washington Blvd,Ogden,UT,84401,41.216675,-111.971,3300000,184,184,18400,MULTI_FAMILY,FOR_SALE,-1,3268400,14030,FALSE,FALSE,USD,USA,,1.15,acres,TRUE,NEW_CONSTRUCTION_TYPE_OTHER,,,,,,,https://photos.zillowstatic.com/fp/fbaa2228691c22d11805faabdd693156-p_e.jpg,https://www.zillow.com/homedetails/2687-Washington-Blvd-Ogden-UT-84401/2075770893_zpid/,232.9579473
347188887,6563 S 130 W LOT W 5,Murray,UT,84107,40.630486,-111.8953,775000,5,6,2913,MULTI_FAMILY,FOR_SALE,-1,765000,2999,FALSE,FALSE,USD,USA,,5227.2,sqft,TRUE,NEW_CONSTRUCTION_TYPE_OTHER,,,,,,,https://photos.zillowstatic.com/fp/56347336db266b87b2fa9beb8558532b-p_e.jpg,https://www.zillow.com/homedetails/6563-S-130-W-LOT-W-5-Murray-UT-84107/347188887_zpid/,255.0850283
2057231209,3050 Washington Blvd,Ogden,UT,84401,41.20897,-111.9702,8299000,32,48,28993,MULTI_FAMILY,FOR_SALE,-1,8019900,34457,FALSE,FALSE,USD,USA,,0.77,acres,,,,,,,,,https://photos.zillowstatic.com/fp/fec76c39088fce0dd8dfa78d20198cdf-p_e.jpg,https://www.zillow.com/homedetails/3050-Washington-Blvd-Ogden-UT-84401/2057231209_zpid/,232.750965
347188872,6558 S 130 W LOT W 7,Murray,UT,84107,40.63051,-111.8953,795000,5,6,3373,MULTI_FAMILY,FOR_SALE,-1,784600,3394,FALSE,FALSE,USD,USA,,9583.2,sqft,TRUE,NEW_CONSTRUCTION_TYPE_OTHER,,,,,,,https://photos.zillowstatic.com/fp/56347336db266b87b2fa9beb8558532b-p_e.jpg,https://www.zillow.com/homedetails/6558-S-130-W-LOT-W-7-Murray-UT-84107/347188872_zpid/,231.1726576
347188570,6564 S 130 W LOT W 6,Murray,UT,84107,40.630478,-111.8953,775000,5,6,2913,MULTI_FAMILY,FOR_SALE,-1,765000,2999,FALSE,FALSE,USD,USA,,6098.4,sqft,TRUE,NEW_CONSTRUCTION_TYPE_OTHER,,,,,,,https://photos.zillowstatic.com/fp/56347336db266b87b2fa9beb8558532b-p_e.jpg,https://www.zillow.com/homedetails/6564-S-130-W-LOT-W-6-Murray-UT-84107/347188570_zpid/,255.0850283
347188875,6555 S 130 W LOT W 1,Murray,UT,84107,40.63053,-111.8953,795000,5,6,3373,MULTI_FAMILY,FOR_SALE,-1,786100,3300,FALSE,FALSE,USD,USA,,5227.2,sqft,TRUE,NEW_CONSTRUCTION_TYPE_OTHER,,,,,,,https://photos.zillowstatic.com/fp/56347336db266b87b2fa9beb8558532b-p_e.jpg,https://www.zillow.com/homedetails/6555-S-130-W-LOT-W-1-Murray-UT-84107/347188875_zpid/,238.2121212
2143059058,155 E Vine St,Murray,UT,84107,40.664146,-111.88666,1790000,2,6,1644,MULTI_FAMILY,FOR_SALE,-1,1736000,6558,FALSE,FALSE,USD,USA,,0.25,acres,,,1.71E+12,,950000,,,,https://photos.zillowstatic.com/fp/568bd7c5efe7c8d038b306c03b9c4653-p_e.jpg,https://www.zillow.com/homedetails/155-E-Vine-St-Murray-UT-84107/2143059058_zpid/,264.7148521
347188883,6561 S 130 W LOT W 4,Murray,UT,84107,40.630497,-111.8953,795000,5,6,3373,MULTI_FAMILY,FOR_SALE,-1,784600,3349,FALSE,FALSE,USD,USA,,6098.4,sqft,TRUE,NEW_CONSTRUCTION_TYPE_OTHER,,,,,,,https://photos.zillowstatic.com/fp/56347336db266b87b2fa9beb8558532b-p_e.jpg,https://www.zillow.com/homedetails/6561-S-130-W-LOT-W-4-Murray-UT-84107/347188883_zpid/,234.2788892
12856456,149 E Vine St,Salt Lake City,UT,84107,40.66428,-111.88687,1790000,2,6,2358,MULTI_FAMILY,FOR_SALE,-1,1737800,6592,FALSE,FALSE,USD,USA,469800,8276.4,sqft,,,1.71E+12,,1240000,,,,https://photos.zillowstatic.com/fp/68f2e39cf7b8683298bf58422ee31614-p_e.jpg,https://www.zillow.com/homedetails/149-E-Vine-St-Salt-Lake-City-UT-84107/12856456_zpid/,263.6225728
2070912120,2130 S Harrison Blvd E,Ogden,UT,84401,41.22833,-111.946884,999000,,,,MULTI_FAMILY,FOR_SALE,-1,446900,1270,FALSE,FALSE,USD,USA,,1.06,acres,,,,,,,,,https://photos.zillowstatic.com/fp/17e896d86239c1768c1e1da275817c9c-p_e.jpg,https://www.zillow.com/homedetails/2130-S-Harrison-Blvd-E-Ogden-UT-84401/2070912120_zpid/,351.8897638
295331927,390 E Center St,Spanish Fork,UT,84660,40.109394,-111.64805,800000,5,6,3988,MULTI_FAMILY,FOR_SALE,-1,802800,2367,FALSE,FALSE,USD,USA,344300,0.28,acres,,,,,,,,,https://photos.zillowstatic.com/fp/b39e04417dd1444efde529a084b447a1-p_e.jpg,https://www.zillow.com/homedetails/390-E-Center-St-Spanish-Fork-UT-84660/295331927_zpid/,339.1634981
124444394,313 N 400 W,American Fork,UT,84003,40.38342,-111.80935,460000,2,4,1664,SINGLE_FAMILY,FOR_SALE,-1,471800,2234,FALSE,FALSE,USD,USA,244200,0.25,acres,,,1.71E+12,,61500,TRUE,Sat. 11am-2pm,"[{'open_house_start': 1714240800000, 'open_house_end': 1714251600000}]",https://photos.zillowstatic.com/fp/8a428d7eeeedbc51acc05b1bb9b692b2-p_e.jpg,https://www.zillow.com/homedetails/313-N-400-W-American-Fork-UT-84003/124444394_zpid/,211.1906893
12809815,4323 S 1145 W UNIT 48D,Taylorsville,UT,84123,40.67651,-111.92387,275000,1,2,970,CONDO,FOR_SALE,-1,277300,1498,FALSE,FALSE,USD,USA,251400,435.6,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/1cdfed033e9b7e08da8c4a2d2a1dae76-p_e.jpg,https://www.zillow.com/homedetails/4323-S-1145-W-UNIT-48D-Taylorsville-UT-84123/12809815_zpid/,185.1134846
12906677,13140 S 1300 W,Riverton,UT,84065,40.51264,-111.930046,615000,3,4,1853,SINGLE_FAMILY,FOR_SALE,-1,623600,2043,FALSE,FALSE,USD,USA,429400,0.87,acres,,,,,,TRUE,Sat. 12-2pm,"[{'open_house_start': 1714244400000, 'open_house_end': 1714251600000}]",https://photos.zillowstatic.com/fp/a161399a72fd821323c4b1451cf0af03-p_e.jpg,https://www.zillow.com/homedetails/13140-S-1300-W-Riverton-UT-84065/12906677_zpid/,305.237396
2071393401,1499 W 4890 S S,Salt Lake City,UT,84123,40.66283,-111.93407,435000,2,4,1779,SINGLE_FAMILY,FOR_SALE,-1,,1550,FALSE,FALSE,USD,USA,,7840.8,sqft,,,1.71E+12,,35000,,,,https://photos.zillowstatic.com/fp/e3680af02bb00fd4cc392ec54294f14c-p_e.jpg,https://www.zillow.com/homedetails/1499-W-4890-S-S-Salt-Lake-City-UT-84123/2071393401_zpid/,
11959123,1028 E 1100 S,Spanish Fork,UT,84660,40.09504,-111.637,595000,4,6,2770,SINGLE_FAMILY,FOR_SALE,-1,597100,2384,FALSE,FALSE,USD,USA,312500,10018.8,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/2e7b38dddab511d8b562568b1985c1b7-p_e.jpg,https://www.zillow.com/homedetails/1028-E-1100-S-Spanish-Fork-UT-84660/11959123_zpid/,250.4614094
190482248,2598 S Hawk Dr,Spanish Fork,UT,84660,40.076324,-111.59897,999999,3,5,4476,SINGLE_FAMILY,FOR_SALE,-1,,1875,FALSE,FALSE,USD,USA,104300,0.36,acres,,,,,,TRUE,Sat. 1-3:30pm,"[{'open_house_start': 1714248000000, 'open_house_end': 1714257000000}]",https://photos.zillowstatic.com/fp/b97b18190c30e7794c17a5a863ece863-p_e.jpg,https://www.zillow.com/homedetails/2598-S-Hawk-Dr-Spanish-Fork-UT-84660/190482248_zpid/,
12905142,12654 S 2360 W,Riverton,UT,84065,40.52148,-111.95158,574900,4,4,2230,SINGLE_FAMILY,FOR_SALE,-1,583200,2499,FALSE,FALSE,USD,USA,504100,0.29,acres,,,,,,,,,https://photos.zillowstatic.com/fp/432ec45677763ce6045fbe86261cf7f6-p_e.jpg,https://www.zillow.com/homedetails/12654-S-2360-W-Riverton-UT-84065/12905142_zpid/,233.3733493
2069851371,12687 S Timp View Dr 0,Riverton,UT,84065,40.52072,-111.94848,499900,3,4,2080,SINGLE_FAMILY,FOR_SALE,-1,,1520,FALSE,FALSE,USD,USA,,10018.8,sqft,,,,,,TRUE,Sat. 1:30-3:30pm,"[{'open_house_start': 1714249800000, 'open_house_end': 1714257000000}]",https://photos.zillowstatic.com/fp/572baf1599bc7abe70017b6d26b24bd5-p_e.jpg,https://www.zillow.com/homedetails/12687-S-Timp-View-Dr-0-Riverton-UT-84065/2069851371_zpid/,
11912876,420 N 530 E,American Fork,UT,84003,40.385536,-111.783936,475000,2,4,2006,SINGLE_FAMILY,FOR_SALE,-1,485400,1435,FALSE,FALSE,USD,USA,271700,8712,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/e50201d6a62fbf5bef05b50592c82c39-p_e.jpg,https://www.zillow.com/homedetails/420-N-530-E-American-Fork-UT-84003/11912876_zpid/,338.2578397
12818437,4786 S 3730 W,Salt Lake City,UT,84129,40.66545,-111.98036,439000,2,4,1998,SINGLE_FAMILY,FOR_SALE,-1,450100,1994,FALSE,FALSE,USD,USA,376100,8712,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/143201f1e64945736c0571965d03e156-p_e.jpg,https://www.zillow.com/homedetails/4786-S-3730-W-Salt-Lake-City-UT-84129/12818437_zpid/,225.7271815
2067151152,435 W 1300th St N,American Fork,UT,84003,40.402786,-111.80994,650000,4,5,2874,SINGLE_FAMILY,FOR_SALE,-1,572400,2500,FALSE,FALSE,USD,USA,,9147.6,sqft,,,1.71E+12,"$45,000 (Apr 24)",-45000,,,,https://photos.zillowstatic.com/fp/8b9a4dfa297e8fe95a02d0a652297cf6-p_e.jpg,https://www.zillow.com/homedetails/435-W-1300th-St-N-American-Fork-UT-84003/2067151152_zpid/,228.96
60845814,2899 E Canyon Crest Dr,Spanish Fork,UT,84660,40.086296,-111.60683,549000,3,5,2480,SINGLE_FAMILY,FOR_SALE,-1,549500,2122,FALSE,FALSE,USD,USA,321500,10018.8,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/4f27730159b81ced0b98caeb103c7b70-p_e.jpg,https://www.zillow.com/homedetails/2899-E-Canyon-Crest-Dr-Spanish-Fork-UT-84660/60845814_zpid/,258.9538172
65211643,3119 E Somerset Dr,Spanish Fork,UT,84660,40.093334,-111.6019,390000,2,2,2084,MULTI_FAMILY,FOR_SALE,-1,390500,1651,FALSE,FALSE,USD,USA,256400,1306.8,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/4acebcfe405bcdd016a81703666dac68-p_e.jpg,https://www.zillow.com/homedetails/3119-E-Somerset-Dr-Spanish-Fork-UT-84660/65211643_zpid/,236.5233192
11890706,88 N 300 E,Spanish Fork,UT,84660,40.110912,-111.64912,475000,2,6,3958,SINGLE_FAMILY,FOR_SALE,-1,,2290,FALSE,FALSE,USD,USA,202500,0.31,acres,,,,,,,,,https://photos.zillowstatic.com/fp/1a82bc3034486f66ba74b1f97871c974-p_e.jpg,https://www.zillow.com/homedetails/88-N-300-E-Spanish-Fork-UT-84660/11890706_zpid/,
11932777,672 N 1120 E,Spanish Fork,UT,84660,40.118336,-111.63498,450000,2,3,1149,SINGLE_FAMILY,FOR_SALE,-1,454100,1820,FALSE,FALSE,USD,USA,253500,8276.4,sqft,,,1.71E+12,,13000,TRUE,Sat. 11am-2pm,"[{'open_house_start': 1714240800000, 'open_house_end': 1714251600000}]",https://photos.zillowstatic.com/fp/c979fc0f252644aedd8af2b988aa4c95-p_e.jpg,https://www.zillow.com/homedetails/672-N-1120-E-Spanish-Fork-UT-84660/11932777_zpid/,249.5054945
348426138,164 S Maple Leaf Dr 107,Spanish Fork,UT,84660,40.109207,-111.608086,839000,2,5,4661,SINGLE_FAMILY,FOR_SALE,-1,,,FALSE,FALSE,USD,USA,,0.33,acres,TRUE,BUILDER_SPEC,,,,,,,https://photos.zillowstatic.com/fp/0272354d90f11f683b0387ddb9e0f1a3-p_e.jpg,https://www.zillow.com/homedetails/164-S-Maple-Leaf-Dr-107-Spanish-Fork-UT-84660/348426138_zpid/,
348429669,415 S 680 W 45,American Fork,UT,84003,40.368702,-111.81667,549990,3,3,2288,SINGLE_FAMILY,FOR_SALE,-1,,,FALSE,FALSE,USD,USA,,6098.4,sqft,TRUE,BUILDER_SPEC,,,,,,,https://photos.zillowstatic.com/fp/c0cd85cec9e82d08ae0259222b60a806-p_e.jpg,https://www.zillow.com/homedetails/415-S-680-W-45-American-Fork-UT-84003/348429669_zpid/,
89201703,2074 E 1180 S,Spanish Fork,UT,84660,40.094357,-111.61966,499900,3,4,2347,SINGLE_FAMILY,FOR_SALE,-1,502800,2195,FALSE,FALSE,USD,USA,306100,5227.2,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/375505fe71719535f7fe3e0589f12c42-p_e.jpg,https://www.zillow.com/homedetails/2074-E-1180-S-Spanish-Fork-UT-84660/89201703_zpid/,229.0660592
69717711,1311 Creekhaven Dr,Riverton,UT,84065,40.539192,-111.93089,975000,5,5,5331,SINGLE_FAMILY,FOR_SALE,-1,963400,3600,FALSE,FALSE,USD,USA,899100,0.35,acres,,,,,,,,,https://photos.zillowstatic.com/fp/f275c8c259a6ba0e853d05f9da4cb651-p_e.jpg,https://www.zillow.com/homedetails/1311-Creekhaven-Dr-Riverton-UT-84065/69717711_zpid/,267.6111111
63222806,413 E 400 N,Spanish Fork,UT,84660,40.11536,-111.64731,319900,2,3,1278,MULTI_FAMILY,FOR_SALE,-1,320300,1518,FALSE,FALSE,USD,USA,197200,4791.6,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/d6f07c3a2a0dc0cba031164d99312fc2-p_e.jpg,https://www.zillow.com/homedetails/413-E-400-N-Spanish-Fork-UT-84660/63222806_zpid/,211.0013175
65210880,1174 E 800 N,Spanish Fork,UT,84660,40.119823,-111.63426,630000,3,4,2354,SINGLE_FAMILY,FOR_SALE,-1,624500,2299,FALSE,FALSE,USD,USA,354100,0.28,acres,,,1.71E+12,,55000,,,,https://photos.zillowstatic.com/fp/317e563b160df57bb4d3bf1e5dea412d-p_e.jpg,https://www.zillow.com/homedetails/1174-E-800-N-Spanish-Fork-UT-84660/65210880_zpid/,271.6398434
337860036,3390 W 13370 S,Riverton,UT,84065,40.508827,-111.97164,1399999,5,5,5102,SINGLE_FAMILY,FOR_SALE,-1,1390200,5372,FALSE,FALSE,USD,USA,999500,0.5,acres,,,,,,,,,https://photos.zillowstatic.com/fp/78de65f7871a6a5826229542ff87e5a8-p_e.jpg,https://www.zillow.com/homedetails/3390-W-13370-S-Riverton-UT-84065/337860036_zpid/,258.7862993
2062921864,72 N 860 W,Spanish Fork,UT,84660,40.1111,-111.66872,415000,2,4,1504,SINGLE_FAMILY,FOR_SALE,-1,410000,1994,FALSE,FALSE,USD,USA,,5662.8,sqft,,,1.71E+12,"$10,000 (Apr 15)",-10000,,,,https://photos.zillowstatic.com/fp/18765852e0e2a395657927645f541e87-p_e.jpg,https://www.zillow.com/homedetails/72-N-860-W-Spanish-Fork-UT-84660/2062921864_zpid/,205.6168506
80632812,15 S 1200 W,Vernal,UT,84078,40.45517,-109.55138,315000,3,4,2402,SINGLE_FAMILY,FOR_SALE,-1,313800,2455,FALSE,FALSE,USD,USA,241385,9147.6,sqft,,,1.71E+12,"$15,000 (Mar 20)",-15000,,,,https://photos.zillowstatic.com/fp/3d50984299b0a8f367d0ee6280ae8323-p_e.jpg,https://www.zillow.com/homedetails/15-S-1200-W-Vernal-UT-84078/80632812_zpid/,127.8207739
12933609,4864 W Grand View Peak Dr,Riverton,UT,84096,40.496185,-112.00689,639800,3,4,2309,SINGLE_FAMILY,FOR_SALE,-1,643300,2499,FALSE,FALSE,USD,USA,510700,8712,sqft,,,1.71E+12,$100 (Apr 18),-100,,,,https://photos.zillowstatic.com/fp/51ba230eacadbae704911678ea550d8e-p_e.jpg,https://www.zillow.com/homedetails/4864-W-Grand-View-Peak-Dr-Riverton-UT-84096/12933609_zpid/,257.4229692
72628021,3338 W Merryvale Cir,Riverton,UT,84065,40.52092,-111.970505,1050000,5,5,4154,SINGLE_FAMILY,FOR_SALE,-1,1052700,2529,FALSE,FALSE,USD,USA,796700,0.33,acres,,,,,,,,,https://photos.zillowstatic.com/fp/edb442ed02625f17c6be22e2dbcf8512-p_e.jpg,https://www.zillow.com/homedetails/3338-W-Merryvale-Cir-Riverton-UT-84065/72628021_zpid/,416.2514828
11886317,290 W Pacific Dr,American Fork,UT,84003,40.38118,-111.80598,359900,1,2,768,SINGLE_FAMILY,FOR_SALE,-1,352100,1292,FALSE,FALSE,USD,USA,203000,6098.4,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/b7e183d50286a8296e46b1bca406506a-p_e.jpg,https://www.zillow.com/homedetails/290-W-Pacific-Dr-American-Fork-UT-84003/11886317_zpid/,272.5232198
52885664,1627 S 3050 E,Spanish Fork,UT,84660,40.088867,-111.60368,589900,4,5,2772,SINGLE_FAMILY,FOR_SALE,-1,580600,2384,FALSE,FALSE,USD,USA,325800,0.26,acres,,,1.71E+12,,90000,,,,https://photos.zillowstatic.com/fp/c0690e975dba83b8497267709ea0c92e-p_e.jpg,https://www.zillow.com/homedetails/1627-S-3050-E-Spanish-Fork-UT-84660/52885664_zpid/,243.5402685
82730901,116 N 300 W,Spanish Fork,UT,84660,40.111416,-111.65963,289900,2,2,1024,TOWNHOUSE,FOR_SALE,-1,317400,1400,FALSE,FALSE,USD,USA,187900,435.6,sqft,,,1.71E+12,"$10,000 (Mar 20)",-10000,,,,https://photos.zillowstatic.com/fp/77d57afa027748a7b17c164b1391614d-p_e.jpg,https://www.zillow.com/homedetails/116-N-300-W-Spanish-Fork-UT-84660/82730901_zpid/,226.7142857
347099624,11989 S Laurel Chase Dr W,Riverton,UT,84065,40.533443,-111.93326,1325000,4,6,4979,SINGLE_FAMILY,FOR_SALE,-1,1324400,4939,FALSE,FALSE,USD,USA,,0.32,acres,,,,,,,,,https://photos.zillowstatic.com/fp/415c7bef5bef5ebb0c97f165a5364f95-p_e.jpg,https://www.zillow.com/homedetails/11989-S-Laurel-Chase-Dr-W-Riverton-UT-84065/347099624_zpid/,268.1514477
